"","TIME","GEO","SEX","CITIZEN","AGE","WSTATUS","UNIT","Value","isoref"
"3697",2014,"Lithuania","Males","Total","From 15 to 64 years","Population","Thousand",949200,"lt"
"3703",2014,"Lithuania","Females","Total","From 15 to 64 years","Population","Thousand",1011700,"lt"
"3709",2014,"Luxembourg","Total","Total","From 15 to 64 years","Population","Thousand",364400,"lu"
"3715",2014,"Luxembourg","Males","Total","From 15 to 64 years","Population","Thousand",184600,"lu"
"3721",2014,"Luxembourg","Females","Total","From 15 to 64 years","Population","Thousand",179800,"lu"
"3727",2014,"Hungary","Total","Total","From 15 to 64 years","Population","Thousand",6587700,"hu"
"3733",2014,"Hungary","Males","Total","From 15 to 64 years","Population","Thousand",3246700,"hu"
"3739",2014,"Hungary","Females","Total","From 15 to 64 years","Population","Thousand",3341100,"hu"
"3745",2014,"Malta","Total","Total","From 15 to 64 years","Population","Thousand",292300,"mt"
"3751",2014,"Malta","Males","Total","From 15 to 64 years","Population","Thousand",149300,"mt"
"3757",2014,"Malta","Females","Total","From 15 to 64 years","Population","Thousand",142900,"mt"
"3763",2014,"Netherlands","Total","Total","From 15 to 64 years","Population","Thousand",10980400,"nl"
"3769",2014,"Netherlands","Males","Total","From 15 to 64 years","Population","Thousand",5510300,"nl"
"3775",2014,"Netherlands","Females","Total","From 15 to 64 years","Population","Thousand",5470100,"nl"
"3781",2014,"Austria","Total","Total","From 15 to 64 years","Population","Thousand",5675800,"at"
"3787",2014,"Austria","Males","Total","From 15 to 64 years","Population","Thousand",2825500,"at"
"3793",2014,"Austria","Females","Total","From 15 to 64 years","Population","Thousand",2850300,"at"
"3799",2014,"Poland","Total","Total","From 15 to 64 years","Population","Thousand",25277800,"pl"
"3805",2014,"Poland","Males","Total","From 15 to 64 years","Population","Thousand",12620400,"pl"
"3811",2014,"Poland","Females","Total","From 15 to 64 years","Population","Thousand",12657400,"pl"
"3817",2014,"Portugal","Total","Total","From 15 to 64 years","Population","Thousand",6794300,"pt"
"3823",2014,"Portugal","Males","Total","From 15 to 64 years","Population","Thousand",3289100,"pt"
"3829",2014,"Portugal","Females","Total","From 15 to 64 years","Population","Thousand",3505200,"pt"
"3835",2014,"Romania","Total","Total","From 15 to 64 years","Population","Thousand",13526700,"ro"
"3841",2014,"Romania","Males","Total","From 15 to 64 years","Population","Thousand",6812000,"ro"
"3847",2014,"Romania","Females","Total","From 15 to 64 years","Population","Thousand",6714700,"ro"
"3853",2014,"Slovenia","Total","Total","From 15 to 64 years","Population","Thousand",1397200,"si"
"3859",2014,"Slovenia","Males","Total","From 15 to 64 years","Population","Thousand",719400,"si"
"3865",2014,"Slovenia","Females","Total","From 15 to 64 years","Population","Thousand",677800,"si"
"3871",2014,"Slovakia","Total","Total","From 15 to 64 years","Population","Thousand",3852800,"sk"
"3877",2014,"Slovakia","Males","Total","From 15 to 64 years","Population","Thousand",1933600,"sk"
"3883",2014,"Slovakia","Females","Total","From 15 to 64 years","Population","Thousand",1919200,"sk"
"3889",2014,"Finland","Total","Total","From 15 to 64 years","Population","Thousand",3471700,"fi"
"3895",2014,"Finland","Males","Total","From 15 to 64 years","Population","Thousand",1748600,"fi"
"3901",2014,"Finland","Females","Total","From 15 to 64 years","Population","Thousand",1723100,"fi"
"3907",2014,"Sweden","Total","Total","From 15 to 64 years","Population","Thousand",6141300,"se"
"3913",2014,"Sweden","Males","Total","From 15 to 64 years","Population","Thousand",3123500,"se"
"3919",2014,"Sweden","Females","Total","From 15 to 64 years","Population","Thousand",3017900,"se"
"3925",2014,"Iceland","Total","Total","From 15 to 64 years","Population","Thousand",203600,"is"
"3931",2014,"Iceland","Males","Total","From 15 to 64 years","Population","Thousand",102300,"is"
"3937",2014,"Iceland","Females","Total","From 15 to 64 years","Population","Thousand",101400,"is"
"3943",2014,"Norway","Total","Total","From 15 to 64 years","Population","Thousand",3372200,"no"
"3949",2014,"Norway","Males","Total","From 15 to 64 years","Population","Thousand",1724400,"no"
"3955",2014,"Norway","Females","Total","From 15 to 64 years","Population","Thousand",1647700,"no"
"3961",2014,"Switzerland","Total","Total","From 15 to 64 years","Population","Thousand",5468400,"ch"
"3967",2014,"Switzerland","Males","Total","From 15 to 64 years","Population","Thousand",2759100,"ch"
"3973",2014,"Switzerland","Females","Total","From 15 to 64 years","Population","Thousand",2709400,"ch"
"3979",2014,"Montenegro","Total","Total","From 15 to 64 years","Population","Thousand",423200,"me"
"3985",2014,"Montenegro","Males","Total","From 15 to 64 years","Population","Thousand",211500,"me"
"3991",2014,"Montenegro","Females","Total","From 15 to 64 years","Population","Thousand",211700,"me"
"3997",2014,"Serbia","Total","Total","From 15 to 64 years","Population","Thousand",4806000,"rs"
"4003",2014,"Serbia","Males","Total","From 15 to 64 years","Population","Thousand",2392500,"rs"
"4009",2014,"Serbia","Females","Total","From 15 to 64 years","Population","Thousand",2413500,"rs"
"4015",2014,"Turkey","Total","Total","From 15 to 64 years","Population","Thousand",50977100,"tr"
"4021",2014,"Turkey","Males","Total","From 15 to 64 years","Population","Thousand",25534200,"tr"
"4027",2014,"Turkey","Females","Total","From 15 to 64 years","Population","Thousand",25442900,"tr"
"4033",2015,"Belgium","Total","Total","From 15 to 64 years","Population","Thousand",7280800,"be"
"4039",2015,"Belgium","Males","Total","From 15 to 64 years","Population","Thousand",3657900,"be"
"4045",2015,"Belgium","Females","Total","From 15 to 64 years","Population","Thousand",3622900,"be"
"4051",2015,"Bulgaria","Total","Total","From 15 to 64 years","Population","Thousand",4726600,"bg"
"4057",2015,"Bulgaria","Males","Total","From 15 to 64 years","Population","Thousand",2383800,"bg"
"4063",2015,"Bulgaria","Females","Total","From 15 to 64 years","Population","Thousand",2342800,"bg"
"4069",2015,"Czechia","Total","Total","From 15 to 64 years","Population","Thousand",7026200,"cz"
"4075",2015,"Czechia","Males","Total","From 15 to 64 years","Population","Thousand",3563900,"cz"
"4081",2015,"Czechia","Females","Total","From 15 to 64 years","Population","Thousand",3462300,"cz"
"4087",2015,"Denmark","Total","Total","From 15 to 64 years","Population","Thousand",3643600,"dk"
"4093",2015,"Denmark","Males","Total","From 15 to 64 years","Population","Thousand",1838200,"dk"
"4099",2015,"Denmark","Females","Total","From 15 to 64 years","Population","Thousand",1805500,"dk"
"4105",2015,"Estonia","Total","Total","From 15 to 64 years","Population","Thousand",853200,"ee"
"4111",2015,"Estonia","Males","Total","From 15 to 64 years","Population","Thousand",420600,"ee"
"4117",2015,"Estonia","Females","Total","From 15 to 64 years","Population","Thousand",432700,"ee"
"4123",2015,"Ireland","Total","Total","From 15 to 64 years","Population","Thousand",3080600,"ie"
"4129",2015,"Ireland","Males","Total","From 15 to 64 years","Population","Thousand",1526100,"ie"
"4135",2015,"Ireland","Females","Total","From 15 to 64 years","Population","Thousand",1554500,"ie"
"4141",2015,"Greece","Total","Total","From 15 to 64 years","Population","Thousand",6987200,"gr"
"4147",2015,"Greece","Males","Total","From 15 to 64 years","Population","Thousand",3454500,"gr"
"4153",2015,"Greece","Females","Total","From 15 to 64 years","Population","Thousand",3532700,"gr"
"4159",2015,"Spain","Total","Total","From 15 to 64 years","Population","Thousand",30641600,"es"
"4165",2015,"Spain","Males","Total","From 15 to 64 years","Population","Thousand",15378700,"es"
"4171",2015,"Spain","Females","Total","From 15 to 64 years","Population","Thousand",15262900,"es"
"4177",2015,"France","Total","Total","From 15 to 64 years","Population","Thousand",40927200,"fr"
"4183",2015,"France","Males","Total","From 15 to 64 years","Population","Thousand",20083100,"fr"
"4189",2015,"France","Females","Total","From 15 to 64 years","Population","Thousand",20844000,"fr"
"4195",2015,"Croatia","Total","Total","From 15 to 64 years","Population","Thousand",2785600,"hr"
"4201",2015,"Croatia","Males","Total","From 15 to 64 years","Population","Thousand",1393200,"hr"
"4207",2015,"Croatia","Females","Total","From 15 to 64 years","Population","Thousand",1392400,"hr"
"4213",2015,"Italy","Total","Total","From 15 to 64 years","Population","Thousand",39034800,"it"
"4219",2015,"Italy","Males","Total","From 15 to 64 years","Population","Thousand",19414000,"it"
"4225",2015,"Italy","Females","Total","From 15 to 64 years","Population","Thousand",19620700,"it"
"4231",2015,"Cyprus","Total","Total","From 15 to 64 years","Population","Thousand",558600,"cy"
"4237",2015,"Cyprus","Males","Total","From 15 to 64 years","Population","Thousand",266900,"cy"
"4243",2015,"Cyprus","Females","Total","From 15 to 64 years","Population","Thousand",291700,"cy"
"4249",2015,"Latvia","Total","Total","From 15 to 64 years","Population","Thousand",1274500,"lv"
"4255",2015,"Latvia","Males","Total","From 15 to 64 years","Population","Thousand",616700,"lv"
"4261",2015,"Latvia","Females","Total","From 15 to 64 years","Population","Thousand",657900,"lv"
"4267",2015,"Lithuania","Total","Total","From 15 to 64 years","Population","Thousand",1934600,"lt"
"4273",2015,"Lithuania","Males","Total","From 15 to 64 years","Population","Thousand",936800,"lt"
"4279",2015,"Lithuania","Females","Total","From 15 to 64 years","Population","Thousand",997900,"lt"
"4285",2015,"Luxembourg","Total","Total","From 15 to 64 years","Population","Thousand",385900,"lu"
"4291",2015,"Luxembourg","Males","Total","From 15 to 64 years","Population","Thousand",196000,"lu"
"4297",2015,"Luxembourg","Females","Total","From 15 to 64 years","Population","Thousand",189900,"lu"
"4303",2015,"Hungary","Total","Total","From 15 to 64 years","Population","Thousand",6530400,"hu"
"4309",2015,"Hungary","Males","Total","From 15 to 64 years","Population","Thousand",3222900,"hu"
"4315",2015,"Hungary","Females","Total","From 15 to 64 years","Population","Thousand",3307500,"hu"
"4321",2015,"Malta","Total","Total","From 15 to 64 years","Population","Thousand",298600,"mt"
"4327",2015,"Malta","Males","Total","From 15 to 64 years","Population","Thousand",153100,"mt"
"4333",2015,"Malta","Females","Total","From 15 to 64 years","Population","Thousand",145500,"mt"
"4339",2015,"Netherlands","Total","Total","From 15 to 64 years","Population","Thousand",10950400,"nl"
"4345",2015,"Netherlands","Males","Total","From 15 to 64 years","Population","Thousand",5489100,"nl"
"4351",2015,"Netherlands","Females","Total","From 15 to 64 years","Population","Thousand",5461300,"nl"
"4357",2015,"Austria","Total","Total","From 15 to 64 years","Population","Thousand",5720500,"at"
"4363",2015,"Austria","Males","Total","From 15 to 64 years","Population","Thousand",2854000,"at"
"4369",2015,"Austria","Females","Total","From 15 to 64 years","Population","Thousand",2866500,"at"
"4375",2015,"Poland","Total","Total","From 15 to 64 years","Population","Thousand",25127800,"pl"
"4381",2015,"Poland","Males","Total","From 15 to 64 years","Population","Thousand",12549700,"pl"
"4387",2015,"Poland","Females","Total","From 15 to 64 years","Population","Thousand",12578100,"pl"
"4393",2015,"Portugal","Total","Total","From 15 to 64 years","Population","Thousand",6743000,"pt"
"4399",2015,"Portugal","Males","Total","From 15 to 64 years","Population","Thousand",3262100,"pt"
"4405",2015,"Portugal","Females","Total","From 15 to 64 years","Population","Thousand",3480900,"pt"
"4411",2015,"Romania","Total","Total","From 15 to 64 years","Population","Thousand",13403500,"ro"
"4417",2015,"Romania","Males","Total","From 15 to 64 years","Population","Thousand",6767900,"ro"
"4423",2015,"Romania","Females","Total","From 15 to 64 years","Population","Thousand",6635700,"ro"
"4429",2015,"Slovenia","Total","Total","From 15 to 64 years","Population","Thousand",1382400,"si"
"4435",2015,"Slovenia","Males","Total","From 15 to 64 years","Population","Thousand",710600,"si"
"4441",2015,"Slovenia","Females","Total","From 15 to 64 years","Population","Thousand",671700,"si"
"4447",2015,"Slovakia","Total","Total","From 15 to 64 years","Population","Thousand",3834000,"sk"
"4453",2015,"Slovakia","Males","Total","From 15 to 64 years","Population","Thousand",1925700,"sk"
"4459",2015,"Slovakia","Females","Total","From 15 to 64 years","Population","Thousand",1908300,"sk"
"4465",2015,"Finland","Total","Total","From 15 to 64 years","Population","Thousand",3455100,"fi"
"4471",2015,"Finland","Males","Total","From 15 to 64 years","Population","Thousand",1739900,"fi"
"4477",2015,"Finland","Females","Total","From 15 to 64 years","Population","Thousand",1715200,"fi"
"4483",2015,"Sweden","Total","Total","From 15 to 64 years","Population","Thousand",6170200,"se"
"4489",2015,"Sweden","Males","Total","From 15 to 64 years","Population","Thousand",3142200,"se"
"4495",2015,"Sweden","Females","Total","From 15 to 64 years","Population","Thousand",3028000,"se"
"4501",2015,"Iceland","Total","Total","From 15 to 64 years","Population","Thousand",205200,"is"
"4507",2015,"Iceland","Males","Total","From 15 to 64 years","Population","Thousand",103400,"is"
"4513",2015,"Iceland","Females","Total","From 15 to 64 years","Population","Thousand",101900,"is"
"4519",2015,"Norway","Total","Total","From 15 to 64 years","Population","Thousand",3402500,"no"
"4525",2015,"Norway","Males","Total","From 15 to 64 years","Population","Thousand",1743500,"no"
"4531",2015,"Norway","Females","Total","From 15 to 64 years","Population","Thousand",1659000,"no"
"4537",2015,"Switzerland","Total","Total","From 15 to 64 years","Population","Thousand",5519200,"ch"
"4543",2015,"Switzerland","Males","Total","From 15 to 64 years","Population","Thousand",2786300,"ch"
"4549",2015,"Switzerland","Females","Total","From 15 to 64 years","Population","Thousand",2732900,"ch"
"4555",2015,"Montenegro","Total","Total","From 15 to 64 years","Population","Thousand",421800,"me"
"4561",2015,"Montenegro","Males","Total","From 15 to 64 years","Population","Thousand",210900,"me"
"4567",2015,"Montenegro","Females","Total","From 15 to 64 years","Population","Thousand",210900,"me"
"4573",2015,"Serbia","Total","Total","From 15 to 64 years","Population","Thousand",4739800,"rs"
"4579",2015,"Serbia","Males","Total","From 15 to 64 years","Population","Thousand",2362900,"rs"
"4585",2015,"Serbia","Females","Total","From 15 to 64 years","Population","Thousand",2376800,"rs"
"4591",2015,"Turkey","Total","Total","From 15 to 64 years","Population","Thousand",51596200,"tr"
"4597",2015,"Turkey","Males","Total","From 15 to 64 years","Population","Thousand",25848600,"tr"
"4603",2015,"Turkey","Females","Total","From 15 to 64 years","Population","Thousand",25747600,"tr"
"4609",2016,"Belgium","Total","Total","From 15 to 64 years","Population","Thousand",7289500,"be"
"4615",2016,"Belgium","Males","Total","From 15 to 64 years","Population","Thousand",3661200,"be"
"4621",2016,"Belgium","Females","Total","From 15 to 64 years","Population","Thousand",3628200,"be"
"4627",2016,"Bulgaria","Total","Total","From 15 to 64 years","Population","Thousand",4658800,"bg"
"4633",2016,"Bulgaria","Males","Total","From 15 to 64 years","Population","Thousand",2351400,"bg"
"4639",2016,"Bulgaria","Females","Total","From 15 to 64 years","Population","Thousand",2307500,"bg"
"4645",2016,"Czechia","Total","Total","From 15 to 64 years","Population","Thousand",6968400,"cz"
"4651",2016,"Czechia","Males","Total","From 15 to 64 years","Population","Thousand",3536900,"cz"
"4657",2016,"Czechia","Females","Total","From 15 to 64 years","Population","Thousand",3431500,"cz"
"4663",2016,"Denmark","Total","Total","From 15 to 64 years","Population","Thousand",3669400,"dk"
"4669",2016,"Denmark","Males","Total","From 15 to 64 years","Population","Thousand",1853600,"dk"
"4675",2016,"Denmark","Females","Total","From 15 to 64 years","Population","Thousand",1815800,"dk"
"4681",2016,"Estonia","Total","Total","From 15 to 64 years","Population","Thousand",849400,"ee"
"4687",2016,"Estonia","Males","Total","From 15 to 64 years","Population","Thousand",419500,"ee"
"4693",2016,"Estonia","Females","Total","From 15 to 64 years","Population","Thousand",429900,"ee"
"4699",2016,"Ireland","Total","Total","From 15 to 64 years","Population","Thousand",3109900,"ie"
"4705",2016,"Ireland","Males","Total","From 15 to 64 years","Population","Thousand",1541700,"ie"
"4711",2016,"Ireland","Females","Total","From 15 to 64 years","Population","Thousand",1568200,"ie"
"4717",2016,"Greece","Total","Total","From 15 to 64 years","Population","Thousand",6936700,"gr"
"4723",2016,"Greece","Males","Total","From 15 to 64 years","Population","Thousand",3431400,"gr"
"4729",2016,"Greece","Females","Total","From 15 to 64 years","Population","Thousand",3505300,"gr"
"4735",2016,"Spain","Total","Total","From 15 to 64 years","Population","Thousand",30535500,"es"
"4741",2016,"Spain","Males","Total","From 15 to 64 years","Population","Thousand",15303700,"es"
"4747",2016,"Spain","Females","Total","From 15 to 64 years","Population","Thousand",15231800,"es"
"4753",2016,"France","Total","Total","From 15 to 64 years","Population","Thousand",40889900,"fr"
"4759",2016,"France","Males","Total","From 15 to 64 years","Population","Thousand",20071600,"fr"
"4765",2016,"France","Females","Total","From 15 to 64 years","Population","Thousand",20818300,"fr"
"4771",2016,"Croatia","Total","Total","From 15 to 64 years","Population","Thousand",2753200,"hr"
"4777",2016,"Croatia","Males","Total","From 15 to 64 years","Population","Thousand",1377300,"hr"
"4783",2016,"Croatia","Females","Total","From 15 to 64 years","Population","Thousand",1375900,"hr"
"4789",2016,"Italy","Total","Total","From 15 to 64 years","Population","Thousand",38870900,"it"
"4795",2016,"Italy","Males","Total","From 15 to 64 years","Population","Thousand",19341800,"it"
"4801",2016,"Italy","Females","Total","From 15 to 64 years","Population","Thousand",19529100,"it"
"4807",2016,"Cyprus","Total","Total","From 15 to 64 years","Population","Thousand",555500,"cy"
"4813",2016,"Cyprus","Males","Total","From 15 to 64 years","Population","Thousand",265700,"cy"
"4819",2016,"Cyprus","Females","Total","From 15 to 64 years","Population","Thousand",289800,"cy"
"4825",2016,"Latvia","Total","Total","From 15 to 64 years","Population","Thousand",1254400,"lv"
"4831",2016,"Latvia","Males","Total","From 15 to 64 years","Population","Thousand",607700,"lv"
"4837",2016,"Latvia","Females","Total","From 15 to 64 years","Population","Thousand",646700,"lv"
"4843",2016,"Lithuania","Total","Total","From 15 to 64 years","Population","Thousand",1899200,"lt"
"4849",2016,"Lithuania","Males","Total","From 15 to 64 years","Population","Thousand",919500,"lt"
"4855",2016,"Lithuania","Females","Total","From 15 to 64 years","Population","Thousand",979700,"lt"
"4861",2016,"Luxembourg","Total","Total","From 15 to 64 years","Population","Thousand",395700,"lu"
"4867",2016,"Luxembourg","Males","Total","From 15 to 64 years","Population","Thousand",201300,"lu"
"4873",2016,"Luxembourg","Females","Total","From 15 to 64 years","Population","Thousand",194400,"lu"
"4879",2016,"Hungary","Total","Total","From 15 to 64 years","Population","Thousand",6477900,"hu"
"4885",2016,"Hungary","Males","Total","From 15 to 64 years","Population","Thousand",3203100,"hu"
"4891",2016,"Hungary","Females","Total","From 15 to 64 years","Population","Thousand",3274800,"hu"
"4897",2016,"Malta","Total","Total","From 15 to 64 years","Population","Thousand",304300,"mt"
"4903",2016,"Malta","Males","Total","From 15 to 64 years","Population","Thousand",156200,"mt"
"4909",2016,"Malta","Females","Total","From 15 to 64 years","Population","Thousand",148000,"mt"
"4915",2016,"Netherlands","Total","Total","From 15 to 64 years","Population","Thousand",10987600,"nl"
"4921",2016,"Netherlands","Males","Total","From 15 to 64 years","Population","Thousand",5506500,"nl"
"4927",2016,"Netherlands","Females","Total","From 15 to 64 years","Population","Thousand",5481000,"nl"
"4933",2016,"Austria","Total","Total","From 15 to 64 years","Population","Thousand",5790300,"at"
"4939",2016,"Austria","Males","Total","From 15 to 64 years","Population","Thousand",2900000,"at"
"4945",2016,"Austria","Females","Total","From 15 to 64 years","Population","Thousand",2890300,"at"
"4951",2016,"Poland","Total","Total","From 15 to 64 years","Population","Thousand",24649300,"pl"
"4957",2016,"Poland","Males","Total","From 15 to 64 years","Population","Thousand",12308200,"pl"
"4963",2016,"Poland","Females","Total","From 15 to 64 years","Population","Thousand",12341100,"pl"
"4969",2016,"Portugal","Total","Total","From 15 to 64 years","Population","Thousand",6699500,"pt"
"4975",2016,"Portugal","Males","Total","From 15 to 64 years","Population","Thousand",3237900,"pt"
"4981",2016,"Portugal","Females","Total","From 15 to 64 years","Population","Thousand",3461600,"pt"
"4987",2016,"Romania","Total","Total","From 15 to 64 years","Population","Thousand",13262700,"ro"
"4993",2016,"Romania","Males","Total","From 15 to 64 years","Population","Thousand",6694800,"ro"
"4999",2016,"Romania","Females","Total","From 15 to 64 years","Population","Thousand",6567900,"ro"
"5005",2016,"Slovenia","Total","Total","From 15 to 64 years","Population","Thousand",1371000,"si"
"5011",2016,"Slovenia","Males","Total","From 15 to 64 years","Population","Thousand",702700,"si"
"5017",2016,"Slovenia","Females","Total","From 15 to 64 years","Population","Thousand",668200,"si"
"5023",2016,"Slovakia","Total","Total","From 15 to 64 years","Population","Thousand",3810300,"sk"
"5029",2016,"Slovakia","Males","Total","From 15 to 64 years","Population","Thousand",1915700,"sk"
"5035",2016,"Slovakia","Females","Total","From 15 to 64 years","Population","Thousand",1894600,"sk"
"5041",2016,"Finland","Total","Total","From 15 to 64 years","Population","Thousand",3444800,"fi"
"5047",2016,"Finland","Males","Total","From 15 to 64 years","Population","Thousand",1737500,"fi"
"5053",2016,"Finland","Females","Total","From 15 to 64 years","Population","Thousand",1707200,"fi"
"5059",2016,"Sweden","Total","Total","From 15 to 64 years","Population","Thousand",6214200,"se"
"5065",2016,"Sweden","Males","Total","From 15 to 64 years","Population","Thousand",3169200,"se"
"5071",2016,"Sweden","Females","Total","From 15 to 64 years","Population","Thousand",3045000,"se"
"5077",2016,"Iceland","Total","Total","From 15 to 64 years","Population","Thousand",207600,"is"
"5083",2016,"Iceland","Males","Total","From 15 to 64 years","Population","Thousand",105500,"is"
"5089",2016,"Iceland","Females","Total","From 15 to 64 years","Population","Thousand",102100,"is"
"5095",2016,"Norway","Total","Total","From 15 to 64 years","Population","Thousand",3425200,"no"
"5101",2016,"Norway","Males","Total","From 15 to 64 years","Population","Thousand",1753900,"no"
"5107",2016,"Norway","Females","Total","From 15 to 64 years","Population","Thousand",1671300,"no"
"5113",2016,"Switzerland","Total","Total","From 15 to 64 years","Population","Thousand",5556200,"ch"
"5119",2016,"Switzerland","Males","Total","From 15 to 64 years","Population","Thousand",2805400,"ch"
"5125",2016,"Switzerland","Females","Total","From 15 to 64 years","Population","Thousand",2750800,"ch"
"5131",2016,"Montenegro","Total","Total","From 15 to 64 years","Population","Thousand",421700,"me"
"5137",2016,"Montenegro","Males","Total","From 15 to 64 years","Population","Thousand",210900,"me"
"5143",2016,"Montenegro","Females","Total","From 15 to 64 years","Population","Thousand",210800,"me"
"5149",2016,"Serbia","Total","Total","From 15 to 64 years","Population","Thousand",4675100,"rs"
"5155",2016,"Serbia","Males","Total","From 15 to 64 years","Population","Thousand",2331200,"rs"
"5161",2016,"Serbia","Females","Total","From 15 to 64 years","Population","Thousand",2343900,"rs"
"5167",2016,"Turkey","Total","Total","From 15 to 64 years","Population","Thousand",52267100,"tr"
"5173",2016,"Turkey","Males","Total","From 15 to 64 years","Population","Thousand",26209100,"tr"
"5179",2016,"Turkey","Females","Total","From 15 to 64 years","Population","Thousand",26058000,"tr"
"5185",2017,"Belgium","Total","Total","From 15 to 64 years","Population","Thousand",7265800,"be"
"5191",2017,"Belgium","Males","Total","From 15 to 64 years","Population","Thousand",3644000,"be"
"5197",2017,"Belgium","Females","Total","From 15 to 64 years","Population","Thousand",3621800,"be"
"5203",2017,"Bulgaria","Total","Total","From 15 to 64 years","Population","Thousand",4595200,"bg"
"5209",2017,"Bulgaria","Males","Total","From 15 to 64 years","Population","Thousand",2320900,"bg"
"5215",2017,"Bulgaria","Females","Total","From 15 to 64 years","Population","Thousand",2274300,"bg"
"5221",2017,"Czechia","Total","Total","From 15 to 64 years","Population","Thousand",6916700,"cz"
"5227",2017,"Czechia","Males","Total","From 15 to 64 years","Population","Thousand",3514400,"cz"
"5233",2017,"Czechia","Females","Total","From 15 to 64 years","Population","Thousand",3402300,"cz"
"5239",2017,"Denmark","Total","Total","From 15 to 64 years","Population","Thousand",3684400,"dk"
"5245",2017,"Denmark","Males","Total","From 15 to 64 years","Population","Thousand",1861200,"dk"
"5251",2017,"Denmark","Females","Total","From 15 to 64 years","Population","Thousand",1823200,"dk"
"5257",2017,"Estonia","Total","Total","From 15 to 64 years","Population","Thousand",843900,"ee"
"5263",2017,"Estonia","Males","Total","From 15 to 64 years","Population","Thousand",418100,"ee"
"5269",2017,"Estonia","Females","Total","From 15 to 64 years","Population","Thousand",425700,"ee"
"5275",2017,"Ireland","Total","Total","From 15 to 64 years","Population","Thousand",3140800,"ie"
"5281",2017,"Ireland","Males","Total","From 15 to 64 years","Population","Thousand",1556900,"ie"
"5287",2017,"Ireland","Females","Total","From 15 to 64 years","Population","Thousand",1583800,"ie"
"5293",2017,"Greece","Total","Total","From 15 to 64 years","Population","Thousand",6885700,"gr"
"5299",2017,"Greece","Males","Total","From 15 to 64 years","Population","Thousand",3407800,"gr"
"5305",2017,"Greece","Females","Total","From 15 to 64 years","Population","Thousand",3477900,"gr"
"5311",2017,"Spain","Total","Total","From 15 to 64 years","Population","Thousand",30531400,"es"
"5317",2017,"Spain","Males","Total","From 15 to 64 years","Population","Thousand",15283900,"es"
"5323",2017,"Spain","Females","Total","From 15 to 64 years","Population","Thousand",15247500,"es"
"5329",2017,"France","Total","Total","From 15 to 64 years","Population","Thousand",40947400,"fr"
"5335",2017,"France","Males","Total","From 15 to 64 years","Population","Thousand",20090400,"fr"
"5341",2017,"France","Females","Total","From 15 to 64 years","Population","Thousand",20857000,"fr"
"5347",2017,"Croatia","Total","Total","From 15 to 64 years","Population","Thousand",2720300,"hr"
"5353",2017,"Croatia","Males","Total","From 15 to 64 years","Population","Thousand",1360800,"hr"
"5359",2017,"Croatia","Females","Total","From 15 to 64 years","Population","Thousand",1359500,"hr"
"5365",2017,"Italy","Total","Total","From 15 to 64 years","Population","Thousand",38725700,"it"
"5371",2017,"Italy","Males","Total","From 15 to 64 years","Population","Thousand",19284900,"it"
"5377",2017,"Italy","Females","Total","From 15 to 64 years","Population","Thousand",19440800,"it"
"5383",2017,"Cyprus","Total","Total","From 15 to 64 years","Population","Thousand",564000,"cy"
"5389",2017,"Cyprus","Males","Total","From 15 to 64 years","Population","Thousand",272100,"cy"
"5395",2017,"Cyprus","Females","Total","From 15 to 64 years","Population","Thousand",291900,"cy"
"5401",2017,"Latvia","Total","Total","From 15 to 64 years","Population","Thousand",1229500,"lv"
"5407",2017,"Latvia","Males","Total","From 15 to 64 years","Population","Thousand",595300,"lv"
"5413",2017,"Latvia","Females","Total","From 15 to 64 years","Population","Thousand",634200,"lv"
"5419",2017,"Lithuania","Total","Total","From 15 to 64 years","Population","Thousand",1854400,"lt"
"5425",2017,"Lithuania","Males","Total","From 15 to 64 years","Population","Thousand",900800,"lt"
"5431",2017,"Lithuania","Females","Total","From 15 to 64 years","Population","Thousand",953700,"lt"
"5437",2017,"Luxembourg","Total","Total","From 15 to 64 years","Population","Thousand",407200,"lu"
"5443",2017,"Luxembourg","Males","Total","From 15 to 64 years","Population","Thousand",206900,"lu"
"5449",2017,"Luxembourg","Females","Total","From 15 to 64 years","Population","Thousand",200300,"lu"
"5455",2017,"Hungary","Total","Total","From 15 to 64 years","Population","Thousand",6415200,"hu"
"5461",2017,"Hungary","Males","Total","From 15 to 64 years","Population","Thousand",3176900,"hu"
"5467",2017,"Hungary","Females","Total","From 15 to 64 years","Population","Thousand",3238200,"hu"
"5473",2017,"Malta","Total","Total","From 15 to 64 years","Population","Thousand",313200,"mt"
"5479",2017,"Malta","Males","Total","From 15 to 64 years","Population","Thousand",161500,"mt"
"5485",2017,"Malta","Females","Total","From 15 to 64 years","Population","Thousand",151700,"mt"
"5491",2017,"Netherlands","Total","Total","From 15 to 64 years","Population","Thousand",11043500,"nl"
"5497",2017,"Netherlands","Males","Total","From 15 to 64 years","Population","Thousand",5534500,"nl"
"5503",2017,"Netherlands","Females","Total","From 15 to 64 years","Population","Thousand",5509000,"nl"
"5509",2017,"Austria","Total","Total","From 15 to 64 years","Population","Thousand",5799700,"at"
"5515",2017,"Austria","Males","Total","From 15 to 64 years","Population","Thousand",2899900,"at"
"5521",2017,"Austria","Females","Total","From 15 to 64 years","Population","Thousand",2899800,"at"
"5527",2017,"Poland","Total","Total","From 15 to 64 years","Population","Thousand",24316700,"pl"
"5533",2017,"Poland","Males","Total","From 15 to 64 years","Population","Thousand",12147400,"pl"
