"","TIME","GEO","SEX","CITIZEN","AGE","WSTATUS","UNIT","Value","isoref"
"3477",2014,"Bulgaria","Total","Total","From 15 to 64 years","Employed persons","Thousand",2927400,"bg"
"3483",2014,"Bulgaria","Males","Total","From 15 to 64 years","Employed persons","Thousand",1543300,"bg"
"3489",2014,"Bulgaria","Females","Total","From 15 to 64 years","Employed persons","Thousand",1384100,"bg"
"3495",2014,"Czechia","Total","Total","From 15 to 64 years","Employed persons","Thousand",4883500,"cz"
"3501",2014,"Czechia","Males","Total","From 15 to 64 years","Employed persons","Thousand",2763500,"cz"
"3507",2014,"Czechia","Females","Total","From 15 to 64 years","Employed persons","Thousand",2119900,"cz"
"3513",2014,"Denmark","Total","Total","From 15 to 64 years","Employed persons","Thousand",2640100,"dk"
"3519",2014,"Denmark","Males","Total","From 15 to 64 years","Employed persons","Thousand",1384200,"dk"
"3525",2014,"Denmark","Females","Total","From 15 to 64 years","Employed persons","Thousand",1255800,"dk"
"3531",2014,"Estonia","Total","Total","From 15 to 64 years","Employed persons","Thousand",599500,"ee"
"3537",2014,"Estonia","Males","Total","From 15 to 64 years","Employed persons","Thousand",308800,"ee"
"3543",2014,"Estonia","Females","Total","From 15 to 64 years","Employed persons","Thousand",290800,"ee"
"3549",2014,"Ireland","Total","Total","From 15 to 64 years","Employed persons","Thousand",1932800,"ie"
"3555",2014,"Ireland","Males","Total","From 15 to 64 years","Employed persons","Thousand",1037700,"ie"
"3561",2014,"Ireland","Females","Total","From 15 to 64 years","Employed persons","Thousand",895100,"ie"
"3567",2014,"Greece","Total","Total","From 15 to 64 years","Employed persons","Thousand",3479500,"gr"
"3573",2014,"Greece","Males","Total","From 15 to 64 years","Employed persons","Thousand",2016600,"gr"
"3579",2014,"Greece","Females","Total","From 15 to 64 years","Employed persons","Thousand",1462900,"gr"
"3585",2014,"Spain","Total","Total","From 15 to 64 years","Employed persons","Thousand",17210500,"es"
"3591",2014,"Spain","Males","Total","From 15 to 64 years","Employed persons","Thousand",9363800,"es"
"3597",2014,"Spain","Females","Total","From 15 to 64 years","Employed persons","Thousand",7846800,"es"
"3603",2014,"France","Total","Total","From 15 to 64 years","Employed persons","Thousand",26108600,"fr"
"3609",2014,"France","Males","Total","From 15 to 64 years","Employed persons","Thousand",13501400,"fr"
"3615",2014,"France","Females","Total","From 15 to 64 years","Employed persons","Thousand",12607200,"fr"
"3621",2014,"Croatia","Total","Total","From 15 to 64 years","Employed persons","Thousand",1541800,"hr"
"3627",2014,"Croatia","Males","Total","From 15 to 64 years","Employed persons","Thousand",835900,"hr"
"3633",2014,"Croatia","Females","Total","From 15 to 64 years","Employed persons","Thousand",705900,"hr"
"3639",2014,"Italy","Total","Total","From 15 to 64 years","Employed persons","Thousand",21809500,"it"
"3645",2014,"Italy","Males","Total","From 15 to 64 years","Employed persons","Thousand",12590000,"it"
"3651",2014,"Italy","Females","Total","From 15 to 64 years","Employed persons","Thousand",9219600,"it"
"3657",2014,"Cyprus","Total","Total","From 15 to 64 years","Employed persons","Thousand",355100,"cy"
"3663",2014,"Cyprus","Males","Total","From 15 to 64 years","Employed persons","Thousand",179600,"cy"
"3669",2014,"Cyprus","Females","Total","From 15 to 64 years","Employed persons","Thousand",175500,"cy"
"3675",2014,"Latvia","Total","Total","From 15 to 64 years","Employed persons","Thousand",858600,"lv"
"3681",2014,"Latvia","Males","Total","From 15 to 64 years","Employed persons","Thousand",427000,"lv"
"3687",2014,"Latvia","Females","Total","From 15 to 64 years","Employed persons","Thousand",431600,"lv"
"3693",2014,"Lithuania","Total","Total","From 15 to 64 years","Employed persons","Thousand",1288000,"lt"
"3699",2014,"Lithuania","Males","Total","From 15 to 64 years","Employed persons","Thousand",631700,"lt"
"3705",2014,"Lithuania","Females","Total","From 15 to 64 years","Employed persons","Thousand",656300,"lt"
"3711",2014,"Luxembourg","Total","Total","From 15 to 64 years","Employed persons","Thousand",242800,"lu"
"3717",2014,"Luxembourg","Males","Total","From 15 to 64 years","Employed persons","Thousand",134000,"lu"
"3723",2014,"Luxembourg","Females","Total","From 15 to 64 years","Employed persons","Thousand",108800,"lu"
"3729",2014,"Hungary","Total","Total","From 15 to 64 years","Employed persons","Thousand",4069900,"hu"
"3735",2014,"Hungary","Males","Total","From 15 to 64 years","Employed persons","Thousand",2202700,"hu"
"3741",2014,"Hungary","Females","Total","From 15 to 64 years","Employed persons","Thousand",1867200,"hu"
"3747",2014,"Malta","Total","Total","From 15 to 64 years","Employed persons","Thousand",186800,"mt"
"3753",2014,"Malta","Males","Total","From 15 to 64 years","Employed persons","Thousand",113100,"mt"
"3759",2014,"Malta","Females","Total","From 15 to 64 years","Employed persons","Thousand",73700,"mt"
"3765",2014,"Netherlands","Total","Total","From 15 to 64 years","Employed persons","Thousand",8028500,"nl"
"3771",2014,"Netherlands","Males","Total","From 15 to 64 years","Employed persons","Thousand",4304600,"nl"
"3777",2014,"Netherlands","Females","Total","From 15 to 64 years","Employed persons","Thousand",3723900,"nl"
"3783",2014,"Austria","Total","Total","From 15 to 64 years","Employed persons","Thousand",4034200,"at"
"3789",2014,"Austria","Males","Total","From 15 to 64 years","Employed persons","Thousand",2126200,"at"
"3795",2014,"Austria","Females","Total","From 15 to 64 years","Employed persons","Thousand",1908100,"at"
"3801",2014,"Poland","Total","Total","From 15 to 64 years","Employed persons","Thousand",15591000,"pl"
"3807",2014,"Poland","Males","Total","From 15 to 64 years","Employed persons","Thousand",8606800,"pl"
"3813",2014,"Poland","Females","Total","From 15 to 64 years","Employed persons","Thousand",6984200,"pl"
"3819",2014,"Portugal","Total","Total","From 15 to 64 years","Employed persons","Thousand",4254500,"pt"
"3825",2014,"Portugal","Males","Total","From 15 to 64 years","Employed persons","Thousand",2163800,"pt"
"3831",2014,"Portugal","Females","Total","From 15 to 64 years","Employed persons","Thousand",2090700,"pt"
"3837",2014,"Romania","Total","Total","From 15 to 64 years","Employed persons","Thousand",8254400,"ro"
"3843",2014,"Romania","Males","Total","From 15 to 64 years","Employed persons","Thousand",4677000,"ro"
"3849",2014,"Romania","Females","Total","From 15 to 64 years","Employed persons","Thousand",3577300,"ro"
"3855",2014,"Slovenia","Total","Total","From 15 to 64 years","Employed persons","Thousand",892500,"si"
"3861",2014,"Slovenia","Males","Total","From 15 to 64 years","Employed persons","Thousand",485900,"si"
"3867",2014,"Slovenia","Females","Total","From 15 to 64 years","Employed persons","Thousand",406600,"si"
"3873",2014,"Slovakia","Total","Total","From 15 to 64 years","Employed persons","Thousand",2349200,"sk"
"3879",2014,"Slovakia","Males","Total","From 15 to 64 years","Employed persons","Thousand",1307800,"sk"
"3885",2014,"Slovakia","Females","Total","From 15 to 64 years","Employed persons","Thousand",1041400,"sk"
"3891",2014,"Finland","Total","Total","From 15 to 64 years","Employed persons","Thousand",2385900,"fi"
"3897",2014,"Finland","Males","Total","From 15 to 64 years","Employed persons","Thousand",1214900,"fi"
"3903",2014,"Finland","Females","Total","From 15 to 64 years","Employed persons","Thousand",1171000,"fi"
"3909",2014,"Sweden","Total","Total","From 15 to 64 years","Employed persons","Thousand",4597500,"se"
"3915",2014,"Sweden","Males","Total","From 15 to 64 years","Employed persons","Thousand",2390900,"se"
"3921",2014,"Sweden","Females","Total","From 15 to 64 years","Employed persons","Thousand",2206600,"se"
"3927",2014,"Iceland","Total","Total","From 15 to 64 years","Employed persons","Thousand",168900,"is"
"3933",2014,"Iceland","Males","Total","From 15 to 64 years","Employed persons","Thousand",87300,"is"
"3939",2014,"Iceland","Females","Total","From 15 to 64 years","Employed persons","Thousand",81600,"is"
"3945",2014,"Norway","Total","Total","From 15 to 64 years","Employed persons","Thousand",2536600,"no"
"3951",2014,"Norway","Males","Total","From 15 to 64 years","Employed persons","Thousand",1327800,"no"
"3957",2014,"Norway","Females","Total","From 15 to 64 years","Employed persons","Thousand",1208800,"no"
"3963",2014,"Switzerland","Total","Total","From 15 to 64 years","Employed persons","Thousand",4306800,"ch"
"3969",2014,"Switzerland","Males","Total","From 15 to 64 years","Employed persons","Thousand",2300000,"ch"
"3975",2014,"Switzerland","Females","Total","From 15 to 64 years","Employed persons","Thousand",2006800,"ch"
"3981",2014,"Montenegro","Total","Total","From 15 to 64 years","Employed persons","Thousand",213200,"me"
"3987",2014,"Montenegro","Males","Total","From 15 to 64 years","Employed persons","Thousand",117400,"me"
"3993",2014,"Montenegro","Females","Total","From 15 to 64 years","Employed persons","Thousand",95800,"me"
"3999",2014,"Serbia","Total","Total","From 15 to 64 years","Employed persons","Thousand",2443000,"rs"
"4005",2014,"Serbia","Males","Total","From 15 to 64 years","Employed persons","Thousand",1385300,"rs"
"4011",2014,"Serbia","Females","Total","From 15 to 64 years","Employed persons","Thousand",1057700,"rs"
"4017",2014,"Turkey","Total","Total","From 15 to 64 years","Employed persons","Thousand",25257300,"tr"
"4023",2014,"Turkey","Males","Total","From 15 to 64 years","Employed persons","Thousand",17748800,"tr"
"4029",2014,"Turkey","Females","Total","From 15 to 64 years","Employed persons","Thousand",7508400,"tr"
"4035",2015,"Belgium","Total","Total","From 15 to 64 years","Employed persons","Thousand",4499300,"be"
"4041",2015,"Belgium","Males","Total","From 15 to 64 years","Employed persons","Thousand",2396900,"be"
"4047",2015,"Belgium","Females","Total","From 15 to 64 years","Employed persons","Thousand",2102400,"be"
"4053",2015,"Bulgaria","Total","Total","From 15 to 64 years","Employed persons","Thousand",2973500,"bg"
"4059",2015,"Bulgaria","Males","Total","From 15 to 64 years","Employed persons","Thousand",1571700,"bg"
"4065",2015,"Bulgaria","Females","Total","From 15 to 64 years","Employed persons","Thousand",1401800,"bg"
"4071",2015,"Czechia","Total","Total","From 15 to 64 years","Employed persons","Thousand",4934300,"cz"
"4077",2015,"Czechia","Males","Total","From 15 to 64 years","Employed persons","Thousand",2775200,"cz"
"4083",2015,"Czechia","Females","Total","From 15 to 64 years","Employed persons","Thousand",2159100,"cz"
"4089",2015,"Denmark","Total","Total","From 15 to 64 years","Employed persons","Thousand",2678300,"dk"
"4095",2015,"Denmark","Males","Total","From 15 to 64 years","Employed persons","Thousand",1408000,"dk"
"4101",2015,"Denmark","Females","Total","From 15 to 64 years","Employed persons","Thousand",1270200,"dk"
"4107",2015,"Estonia","Total","Total","From 15 to 64 years","Employed persons","Thousand",613100,"ee"
"4113",2015,"Estonia","Males","Total","From 15 to 64 years","Employed persons","Thousand",316800,"ee"
"4119",2015,"Estonia","Females","Total","From 15 to 64 years","Employed persons","Thousand",296300,"ee"
"4125",2015,"Ireland","Total","Total","From 15 to 64 years","Employed persons","Thousand",1994700,"ie"
"4131",2015,"Ireland","Males","Total","From 15 to 64 years","Employed persons","Thousand",1072100,"ie"
"4137",2015,"Ireland","Females","Total","From 15 to 64 years","Employed persons","Thousand",922600,"ie"
"4143",2015,"Greece","Total","Total","From 15 to 64 years","Employed persons","Thousand",3548000,"gr"
"4149",2015,"Greece","Males","Total","From 15 to 64 years","Employed persons","Thousand",2047900,"gr"
"4155",2015,"Greece","Females","Total","From 15 to 64 years","Employed persons","Thousand",1500100,"gr"
"4161",2015,"Spain","Total","Total","From 15 to 64 years","Employed persons","Thousand",17717500,"es"
"4167",2015,"Spain","Males","Total","From 15 to 64 years","Employed persons","Thousand",9676000,"es"
"4173",2015,"Spain","Females","Total","From 15 to 64 years","Employed persons","Thousand",8041500,"es"
"4179",2015,"France","Total","Total","From 15 to 64 years","Employed persons","Thousand",26118500,"fr"
"4185",2015,"France","Males","Total","From 15 to 64 years","Employed persons","Thousand",13478400,"fr"
"4191",2015,"France","Females","Total","From 15 to 64 years","Employed persons","Thousand",12640000,"fr"
"4197",2015,"Croatia","Total","Total","From 15 to 64 years","Employed persons","Thousand",1559100,"hr"
"4203",2015,"Croatia","Males","Total","From 15 to 64 years","Employed persons","Thousand",840500,"hr"
"4209",2015,"Croatia","Females","Total","From 15 to 64 years","Employed persons","Thousand",718600,"hr"
"4215",2015,"Italy","Total","Total","From 15 to 64 years","Employed persons","Thousand",21972600,"it"
"4221",2015,"Italy","Males","Total","From 15 to 64 years","Employed persons","Thousand",12717800,"it"
"4227",2015,"Italy","Females","Total","From 15 to 64 years","Employed persons","Thousand",9254800,"it"
"4233",2015,"Cyprus","Total","Total","From 15 to 64 years","Employed persons","Thousand",350000,"cy"
"4239",2015,"Cyprus","Males","Total","From 15 to 64 years","Employed persons","Thousand",177900,"cy"
"4245",2015,"Cyprus","Females","Total","From 15 to 64 years","Employed persons","Thousand",172100,"cy"
"4251",2015,"Latvia","Total","Total","From 15 to 64 years","Employed persons","Thousand",867900,"lv"
"4257",2015,"Latvia","Males","Total","From 15 to 64 years","Employed persons","Thousand",431100,"lv"
"4263",2015,"Latvia","Females","Total","From 15 to 64 years","Employed persons","Thousand",436900,"lv"
"4269",2015,"Lithuania","Total","Total","From 15 to 64 years","Employed persons","Thousand",1300600,"lt"
"4275",2015,"Lithuania","Males","Total","From 15 to 64 years","Employed persons","Thousand",637300,"lt"
"4281",2015,"Lithuania","Females","Total","From 15 to 64 years","Employed persons","Thousand",663300,"lt"
"4287",2015,"Luxembourg","Total","Total","From 15 to 64 years","Employed persons","Thousand",255200,"lu"
"4293",2015,"Luxembourg","Males","Total","From 15 to 64 years","Employed persons","Thousand",139700,"lu"
"4299",2015,"Luxembourg","Females","Total","From 15 to 64 years","Employed persons","Thousand",115400,"lu"
"4305",2015,"Hungary","Total","Total","From 15 to 64 years","Employed persons","Thousand",4175800,"hu"
"4311",2015,"Hungary","Males","Total","From 15 to 64 years","Employed persons","Thousand",2264300,"hu"
"4317",2015,"Hungary","Females","Total","From 15 to 64 years","Employed persons","Thousand",1911500,"hu"
"4323",2015,"Malta","Total","Total","From 15 to 64 years","Employed persons","Thousand",194400,"mt"
"4329",2015,"Malta","Males","Total","From 15 to 64 years","Employed persons","Thousand",118000,"mt"
"4335",2015,"Malta","Females","Total","From 15 to 64 years","Employed persons","Thousand",76400,"mt"
"4341",2015,"Netherlands","Total","Total","From 15 to 64 years","Employed persons","Thousand",8115500,"nl"
"4347",2015,"Netherlands","Males","Total","From 15 to 64 years","Employed persons","Thousand",4336400,"nl"
"4353",2015,"Netherlands","Females","Total","From 15 to 64 years","Employed persons","Thousand",3779100,"nl"
"4359",2015,"Austria","Total","Total","From 15 to 64 years","Employed persons","Thousand",4067600,"at"
"4365",2015,"Austria","Males","Total","From 15 to 64 years","Employed persons","Thousand",2144600,"at"
"4371",2015,"Austria","Females","Total","From 15 to 64 years","Employed persons","Thousand",1923000,"at"
"4377",2015,"Poland","Total","Total","From 15 to 64 years","Employed persons","Thousand",15811600,"pl"
"4383",2015,"Poland","Males","Total","From 15 to 64 years","Employed persons","Thousand",8690200,"pl"
"4389",2015,"Poland","Females","Total","From 15 to 64 years","Employed persons","Thousand",7121300,"pl"
"4395",2015,"Portugal","Total","Total","From 15 to 64 years","Employed persons","Thousand",4309000,"pt"
"4401",2015,"Portugal","Males","Total","From 15 to 64 years","Employed persons","Thousand",2181800,"pt"
"4407",2015,"Portugal","Females","Total","From 15 to 64 years","Employed persons","Thousand",2127200,"pt"
"4413",2015,"Romania","Total","Total","From 15 to 64 years","Employed persons","Thousand",8234800,"ro"
"4419",2015,"Romania","Males","Total","From 15 to 64 years","Employed persons","Thousand",4704200,"ro"
"4425",2015,"Romania","Females","Total","From 15 to 64 years","Employed persons","Thousand",3530600,"ro"
"4431",2015,"Slovenia","Total","Total","From 15 to 64 years","Employed persons","Thousand",901600,"si"
"4437",2015,"Slovenia","Males","Total","From 15 to 64 years","Employed persons","Thousand",491700,"si"
"4443",2015,"Slovenia","Females","Total","From 15 to 64 years","Employed persons","Thousand",409900,"si"
"4449",2015,"Slovakia","Total","Total","From 15 to 64 years","Employed persons","Thousand",2405100,"sk"
"4455",2015,"Slovakia","Males","Total","From 15 to 64 years","Employed persons","Thousand",1337400,"sk"
"4461",2015,"Slovakia","Females","Total","From 15 to 64 years","Employed persons","Thousand",1067600,"sk"
"4467",2015,"Finland","Total","Total","From 15 to 64 years","Employed persons","Thousand",2367900,"fi"
"4473",2015,"Finland","Males","Total","From 15 to 64 years","Employed persons","Thousand",1206100,"fi"
"4479",2015,"Finland","Females","Total","From 15 to 64 years","Employed persons","Thousand",1161800,"fi"
"4485",2015,"Sweden","Total","Total","From 15 to 64 years","Employed persons","Thousand",4659900,"se"
"4491",2015,"Sweden","Males","Total","From 15 to 64 years","Employed persons","Thousand",2419800,"se"
"4497",2015,"Sweden","Females","Total","From 15 to 64 years","Employed persons","Thousand",2240100,"se"
"4503",2015,"Iceland","Total","Total","From 15 to 64 years","Employed persons","Thousand",173900,"is"
"4509",2015,"Iceland","Males","Total","From 15 to 64 years","Employed persons","Thousand",90100,"is"
"4515",2015,"Iceland","Females","Total","From 15 to 64 years","Employed persons","Thousand",83800,"is"
"4521",2015,"Norway","Total","Total","From 15 to 64 years","Employed persons","Thousand",2544500,"no"
"4527",2015,"Norway","Males","Total","From 15 to 64 years","Employed persons","Thousand",1334200,"no"
"4533",2015,"Norway","Females","Total","From 15 to 64 years","Employed persons","Thousand",1210300,"no"
"4539",2015,"Switzerland","Total","Total","From 15 to 64 years","Employed persons","Thousand",4370700,"ch"
"4545",2015,"Switzerland","Males","Total","From 15 to 64 years","Employed persons","Thousand",2329100,"ch"
"4551",2015,"Switzerland","Females","Total","From 15 to 64 years","Employed persons","Thousand",2041600,"ch"
"4557",2015,"Montenegro","Total","Total","From 15 to 64 years","Employed persons","Thousand",217000,"me"
"4563",2015,"Montenegro","Males","Total","From 15 to 64 years","Employed persons","Thousand",118000,"me"
"4569",2015,"Montenegro","Females","Total","From 15 to 64 years","Employed persons","Thousand",99000,"me"
"4575",2015,"Serbia","Total","Total","From 15 to 64 years","Employed persons","Thousand",2470000,"rs"
"4581",2015,"Serbia","Males","Total","From 15 to 64 years","Employed persons","Thousand",1400100,"rs"
"4587",2015,"Serbia","Females","Total","From 15 to 64 years","Employed persons","Thousand",1069900,"rs"
"4593",2015,"Turkey","Total","Total","From 15 to 64 years","Employed persons","Thousand",25885500,"tr"
"4599",2015,"Turkey","Males","Total","From 15 to 64 years","Employed persons","Thousand",18049200,"tr"
"4605",2015,"Turkey","Females","Total","From 15 to 64 years","Employed persons","Thousand",7836300,"tr"
"4611",2016,"Belgium","Total","Total","From 15 to 64 years","Employed persons","Thousand",4540600,"be"
"4617",2016,"Belgium","Males","Total","From 15 to 64 years","Employed persons","Thousand",2433100,"be"
"4623",2016,"Belgium","Females","Total","From 15 to 64 years","Employed persons","Thousand",2107500,"be"
"4629",2016,"Bulgaria","Total","Total","From 15 to 64 years","Employed persons","Thousand",2954300,"bg"
"4635",2016,"Bulgaria","Males","Total","From 15 to 64 years","Employed persons","Thousand",1569300,"bg"
"4641",2016,"Bulgaria","Females","Total","From 15 to 64 years","Employed persons","Thousand",1385000,"bg"
"4647",2016,"Czechia","Total","Total","From 15 to 64 years","Employed persons","Thousand",5015900,"cz"
"4653",2016,"Czechia","Males","Total","From 15 to 64 years","Employed persons","Thousand",2805600,"cz"
"4659",2016,"Czechia","Females","Total","From 15 to 64 years","Employed persons","Thousand",2210300,"cz"
"4665",2016,"Denmark","Total","Total","From 15 to 64 years","Employed persons","Thousand",2747700,"dk"
"4671",2016,"Denmark","Males","Total","From 15 to 64 years","Employed persons","Thousand",1440400,"dk"
"4677",2016,"Denmark","Females","Total","From 15 to 64 years","Employed persons","Thousand",1307300,"dk"
"4683",2016,"Estonia","Total","Total","From 15 to 64 years","Employed persons","Thousand",612300,"ee"
"4689",2016,"Estonia","Males","Total","From 15 to 64 years","Employed persons","Thousand",317400,"ee"
"4695",2016,"Estonia","Females","Total","From 15 to 64 years","Employed persons","Thousand",294900,"ee"
"4701",2016,"Ireland","Total","Total","From 15 to 64 years","Employed persons","Thousand",2066400,"ie"
"4707",2016,"Ireland","Males","Total","From 15 to 64 years","Employed persons","Thousand",1107500,"ie"
"4713",2016,"Ireland","Females","Total","From 15 to 64 years","Employed persons","Thousand",958800,"ie"
"4719",2016,"Greece","Total","Total","From 15 to 64 years","Employed persons","Thousand",3610300,"gr"
"4725",2016,"Greece","Males","Total","From 15 to 64 years","Employed persons","Thousand",2091800,"gr"
"4731",2016,"Greece","Females","Total","From 15 to 64 years","Employed persons","Thousand",1518500,"gr"
"4737",2016,"Spain","Total","Total","From 15 to 64 years","Employed persons","Thousand",18182700,"es"
"4743",2016,"Spain","Males","Total","From 15 to 64 years","Employed persons","Thousand",9910200,"es"
"4749",2016,"Spain","Females","Total","From 15 to 64 years","Employed persons","Thousand",8272500,"es"
"4755",2016,"France","Total","Total","From 15 to 64 years","Employed persons","Thousand",26243400,"fr"
"4761",2016,"France","Males","Total","From 15 to 64 years","Employed persons","Thousand",13561700,"fr"
"4767",2016,"France","Females","Total","From 15 to 64 years","Employed persons","Thousand",12681700,"fr"
"4773",2016,"Croatia","Total","Total","From 15 to 64 years","Employed persons","Thousand",1566600,"hr"
"4779",2016,"Croatia","Males","Total","From 15 to 64 years","Employed persons","Thousand",845400,"hr"
"4785",2016,"Croatia","Females","Total","From 15 to 64 years","Employed persons","Thousand",721200,"hr"
"4791",2016,"Italy","Total","Total","From 15 to 64 years","Employed persons","Thousand",22241100,"it"
"4797",2016,"Italy","Males","Total","From 15 to 64 years","Employed persons","Thousand",12852800,"it"
"4803",2016,"Italy","Females","Total","From 15 to 64 years","Employed persons","Thousand",9388400,"it"
"4809",2016,"Cyprus","Total","Total","From 15 to 64 years","Employed persons","Thousand",353900,"cy"
"4815",2016,"Cyprus","Males","Total","From 15 to 64 years","Employed persons","Thousand",182200,"cy"
"4821",2016,"Cyprus","Females","Total","From 15 to 64 years","Employed persons","Thousand",171700,"cy"
"4827",2016,"Latvia","Total","Total","From 15 to 64 years","Employed persons","Thousand",862300,"lv"
"4833",2016,"Latvia","Males","Total","From 15 to 64 years","Employed persons","Thousand",425200,"lv"
"4839",2016,"Latvia","Females","Total","From 15 to 64 years","Employed persons","Thousand",437100,"lv"
"4845",2016,"Lithuania","Total","Total","From 15 to 64 years","Employed persons","Thousand",1317700,"lt"
"4851",2016,"Lithuania","Males","Total","From 15 to 64 years","Employed persons","Thousand",643300,"lt"
"4857",2016,"Lithuania","Females","Total","From 15 to 64 years","Employed persons","Thousand",674400,"lt"
"4863",2016,"Luxembourg","Total","Total","From 15 to 64 years","Employed persons","Thousand",259400,"lu"
"4869",2016,"Luxembourg","Males","Total","From 15 to 64 years","Employed persons","Thousand",142000,"lu"
"4875",2016,"Luxembourg","Females","Total","From 15 to 64 years","Employed persons","Thousand",117400,"lu"
"4881",2016,"Hungary","Total","Total","From 15 to 64 years","Employed persons","Thousand",4309400,"hu"
"4887",2016,"Hungary","Males","Total","From 15 to 64 years","Employed persons","Thousand",2337300,"hu"
"4893",2016,"Hungary","Females","Total","From 15 to 64 years","Employed persons","Thousand",1972000,"hu"
"4899",2016,"Malta","Total","Total","From 15 to 64 years","Employed persons","Thousand",204600,"mt"
"4905",2016,"Malta","Males","Total","From 15 to 64 years","Employed persons","Thousand",123200,"mt"
"4911",2016,"Malta","Females","Total","From 15 to 64 years","Employed persons","Thousand",81400,"mt"
"4917",2016,"Netherlands","Total","Total","From 15 to 64 years","Employed persons","Thousand",8223400,"nl"
"4923",2016,"Netherlands","Males","Total","From 15 to 64 years","Employed persons","Thousand",4383000,"nl"
"4929",2016,"Netherlands","Females","Total","From 15 to 64 years","Employed persons","Thousand",3840500,"nl"
"4935",2016,"Austria","Total","Total","From 15 to 64 years","Employed persons","Thousand",4142700,"at"
"4941",2016,"Austria","Males","Total","From 15 to 64 years","Employed persons","Thousand",2187100,"at"
"4947",2016,"Austria","Females","Total","From 15 to 64 years","Employed persons","Thousand",1955600,"at"
"4953",2016,"Poland","Total","Total","From 15 to 64 years","Employed persons","Thousand",15901800,"pl"
"4959",2016,"Poland","Males","Total","From 15 to 64 years","Employed persons","Thousand",8737200,"pl"
"4965",2016,"Poland","Females","Total","From 15 to 64 years","Employed persons","Thousand",7164700,"pl"
"4971",2016,"Portugal","Total","Total","From 15 to 64 years","Employed persons","Thousand",4371200,"pt"
"4977",2016,"Portugal","Males","Total","From 15 to 64 years","Employed persons","Thousand",2210000,"pt"
"4983",2016,"Portugal","Females","Total","From 15 to 64 years","Employed persons","Thousand",2161200,"pt"
"4989",2016,"Romania","Total","Total","From 15 to 64 years","Employed persons","Thousand",8166100,"ro"
"4995",2016,"Romania","Males","Total","From 15 to 64 years","Employed persons","Thousand",4667500,"ro"
"5001",2016,"Romania","Females","Total","From 15 to 64 years","Employed persons","Thousand",3498600,"ro"
"5007",2016,"Slovenia","Total","Total","From 15 to 64 years","Employed persons","Thousand",902500,"si"
"5013",2016,"Slovenia","Males","Total","From 15 to 64 years","Employed persons","Thousand",483900,"si"
"5019",2016,"Slovenia","Females","Total","From 15 to 64 years","Employed persons","Thousand",418600,"si"
"5025",2016,"Slovakia","Total","Total","From 15 to 64 years","Employed persons","Thousand",2471700,"sk"
"5031",2016,"Slovakia","Males","Total","From 15 to 64 years","Employed persons","Thousand",1367000,"sk"
"5037",2016,"Slovakia","Females","Total","From 15 to 64 years","Employed persons","Thousand",1104700,"sk"
"5043",2016,"Finland","Total","Total","From 15 to 64 years","Employed persons","Thousand",2379500,"fi"
"5049",2016,"Finland","Males","Total","From 15 to 64 years","Employed persons","Thousand",1225200,"fi"
"5055",2016,"Finland","Females","Total","From 15 to 64 years","Employed persons","Thousand",1154400,"fi"
"5061",2016,"Sweden","Total","Total","From 15 to 64 years","Employed persons","Thousand",4735600,"se"
"5067",2016,"Sweden","Males","Total","From 15 to 64 years","Employed persons","Thousand",2457400,"se"
"5073",2016,"Sweden","Females","Total","From 15 to 64 years","Employed persons","Thousand",2278200,"se"
"5079",2016,"Iceland","Total","Total","From 15 to 64 years","Employed persons","Thousand",179700,"is"
"5085",2016,"Iceland","Males","Total","From 15 to 64 years","Employed persons","Thousand",94400,"is"
"5091",2016,"Iceland","Females","Total","From 15 to 64 years","Employed persons","Thousand",85300,"is"
"5097",2016,"Norway","Total","Total","From 15 to 64 years","Employed persons","Thousand",2544600,"no"
"5103",2016,"Norway","Males","Total","From 15 to 64 years","Employed persons","Thousand",1327500,"no"
"5109",2016,"Norway","Females","Total","From 15 to 64 years","Employed persons","Thousand",1217100,"no"
"5115",2016,"Switzerland","Total","Total","From 15 to 64 years","Employed persons","Thousand",4423100,"ch"
"5121",2016,"Switzerland","Males","Total","From 15 to 64 years","Employed persons","Thousand",2348500,"ch"
"5127",2016,"Switzerland","Females","Total","From 15 to 64 years","Employed persons","Thousand",2074600,"ch"
"5133",2016,"Montenegro","Total","Total","From 15 to 64 years","Employed persons","Thousand",219300,"me"
"5139",2016,"Montenegro","Males","Total","From 15 to 64 years","Employed persons","Thousand",120700,"me"
"5145",2016,"Montenegro","Females","Total","From 15 to 64 years","Employed persons","Thousand",98600,"me"
"5151",2016,"Serbia","Total","Total","From 15 to 64 years","Employed persons","Thousand",2579500,"rs"
"5157",2016,"Serbia","Males","Total","From 15 to 64 years","Employed persons","Thousand",1443700,"rs"
"5163",2016,"Serbia","Females","Total","From 15 to 64 years","Employed persons","Thousand",1135700,"rs"
"5169",2016,"Turkey","Total","Total","From 15 to 64 years","Employed persons","Thousand",26471800,"tr"
"5175",2016,"Turkey","Males","Total","From 15 to 64 years","Employed persons","Thousand",18354000,"tr"
"5181",2016,"Turkey","Females","Total","From 15 to 64 years","Employed persons","Thousand",8117800,"tr"
"5187",2017,"Belgium","Total","Total","From 15 to 64 years","Employed persons","Thousand",4587200,"be"
"5193",2017,"Belgium","Males","Total","From 15 to 64 years","Employed persons","Thousand",2461100,"be"
"5199",2017,"Belgium","Females","Total","From 15 to 64 years","Employed persons","Thousand",2126100,"be"
